Date,open_interest_divergence.20,momentum.20,carry.20,retail_flow.20,foundational.20
30/01/2024,-0.010776798,0.01365453,-0.006974041,-0.012395638,1.06%
31/01/2024,0.001269848,0.011388785,0.001841362,-0.003012658,1.53%
01/02/2024,-0.012273812,0.012204482,-0.015489461,0.011458886,-0.57%
02/02/2024,-0.002105281,-0.003330718,-0.006853512,0.001015486,-1.04%
03/02/2024,-0.000922291,-0.003672337,0.003822513,0.001724704,-0.29%
04/02/2024,0.008033523,0.00929704,0.008687632,0.012597474,1.67%
05/02/2024,-0.010028028,-0.003740643,-0.010465732,0.002352926,-1.38%
06/02/2024,0.00372894,-0.005569917,0.013015894,-0.012954473,0.35%
07/02/2024,-0.003463596,0.002448416,0.005687449,-0.005683682,0.30%
08/02/2024,0.001689291,-0.019832024,-0.002217119,-0.01608346,-1.12%
09/02/2024,0.002012169,0.001006307,0.007867762,-0.004334162,0.29%
10/02/2024,0.001650152,0.014575937,-0.011357993,-0.001705755,0.53%
11/02/2024,-0.034313234,-0.016770921,0.010205154,-0.000549276,-0.18%
12/02/2024,0.004777351,-0.008292761,-0.003121793,0.005855492,-1.11%
13/02/2024,0.021221092,0.000356778,0.024262248,-0.011432021,2.06%
14/02/2024,-0.003329941,0.003059035,-0.012589713,0.001748757,-0.13%
15/02/2024,0.027237704,-0.023012412,0.001189228,0.002993069,-1.83%
16/02/2024,-0.005554358,-0.000342679,0.009019223,0.000800135,0.72%
17/02/2024,0.016647701,0.013605288,-0.009088163,0.012945503,0.65%
18/02/2024,-0.005126906,-0.012404182,-0.003167038,-0.006454841,-1.51%
19/02/2024,0.000431551,-0.019934281,-0.013337116,-0.014666714,-2.17%
20/02/2024,0.019508413,0.014034933,0.020431878,0.024122879,2.50%
21/02/2024,0.018094142,-0.001362931,0.03145091,0.016553221,2.45%
22/02/2024,0.004449242,4.76E-05,0.005409894,0.003349776,0.25%
23/02/2024,-0.007959636,0.006997428,-0.006183176,-0.013162741,1.06%
24/02/2024,-0.015935871,-0.002392339,-0.012243923,-0.00424993,-1.31%
25/02/2024,-0.005613351,0.012200704,-0.002066768,0.000630782,1.05%
26/02/2024,0.007007381,-0.003725863,-0.004452672,0.000892883,-1.60%
27/02/2024,-0.003939594,-0.026521664,-0.019051715,-0.005491871,-3.65%
28/02/2024,0.002963534,0.008399801,0.008907912,0.029970746,1.15%
29/02/2024,-0.0127365,-0.037169218,-0.035317834,-0.014153709,-4.70%
01/03/2024,0.020831781,0.057202418,-0.046975274,-0.003397007,2.39%
02/03/2024,-0.060412162,-0.068286732,-0.043065597,-0.033272086,-9.32%
03/03/2024,0.003711899,0.01772782,0.017041487,0.023057773,1.86%
04/03/2024,-0.037401398,0.033934387,-0.039069781,0.011442997,-0.53%
05/03/2024,0.011444812,-0.033652944,0.043623363,-0.07125222,-0.01%
06/03/2024,-0.006256599,0.048624654,0.015446704,0.028230782,6.53%
07/03/2024,0.025971246,-0.017800101,0.021588555,0.011796634,-0.30%
08/03/2024,-0.011633967,0.031249283,0.020578467,0.020740452,3.78%
09/03/2024,0.001203297,-0.003033402,-0.020875685,0.007205684,-1.89%
10/03/2024,0.03127069,0.005354596,0.007757845,0.01968479,0.46%
11/03/2024,-0.033311163,-0.034307253,0.016710212,0.024429868,-3.13%
12/03/2024,0.081611082,0.02237048,0.08148206,0.000823248,5.12%
13/03/2024,0.046296648,0.045077464,0.042874499,0.002068853,4.88%
14/03/2024,-0.04172422,0.020661031,-0.031475451,0.001049819,0.28%
15/03/2024,0.02038907,0.030427853,0.025600984,0.012861508,3.59%
16/03/2024,0.027081281,-0.024909573,0.028009788,-0.028203001,-0.01%
17/03/2024,-0.010898339,0.024800078,-0.0151513,0.02006364,1.88%
18/03/2024,-0.008559959,-0.006993365,0.000874835,-0.003804414,-0.45%
19/03/2024,-0.003221305,0.021576052,-0.013790454,-0.012109353,-0.68%
20/03/2024,0.00889981,-0.002164275,-0.00035088,-0.035613686,0.58%
21/03/2024,-0.007622667,-0.027906171,-0.00292788,0.024035208,-2.51%
22/03/2024,0.016709908,0.03269065,-0.000306715,-0.007418113,2.35%
23/03/2024,0.011845581,0.006770649,-0.003334379,0.022379388,0.96%
24/03/2024,-0.003679873,0.011015631,-0.00748479,0.014525287,0.28%
25/03/2024,0.021394471,0.004454481,0.032200152,0.012887048,1.43%
26/03/2024,-0.029843663,-0.00454234,-0.003869927,0.000720278,-1.18%
27/03/2024,0.001099641,0.011864735,0.003524542,0.02170272,1.39%
28/03/2024,-0.018916011,0.012921709,-0.035382482,0.015923363,-1.28%
29/03/2024,-0.036922293,0.010429645,-0.010533713,0.009526764,-0.04%
30/03/2024,0.04949176,-0.005327127,0.010313257,-0.015789633,0.65%
31/03/2024,-0.024281884,0.014918599,-0.035188959,0.02024477,-0.63%
01/04/2024,0.014380188,0.004333696,0.001750547,0.002541057,0.60%
02/04/2024,-0.005539875,0.008606461,0.015331012,0.027588051,2.11%
03/04/2024,0.037391664,-0.006881711,0.032022612,-0.003359364,2.37%
04/04/2024,-0.012063317,0.008799263,0.014999104,0.011300732,1.59%
05/04/2024,0.01236996,-0.001460963,-0.009410543,-0.005290018,-1.03%
06/04/2024,-0.006891636,0.001905291,-0.015107042,0.002441318,-0.81%
07/04/2024,-0.017998181,-0.012296329,-0.007973338,-0.017321174,-1.75%
08/04/2024,0.0159902,0.002986932,-0.046114017,0.015667984,-3.70%
09/04/2024,0.040688639,0.009034826,-0.003601199,0.016287413,0.20%
10/04/2024,0.021050309,0.018000812,-0.008866177,0.013125461,1.23%
11/04/2024,0.025167037,0.016793298,-0.0040324,0.022299189,1.48%
12/04/2024,0.065109933,0.039971194,0.039072709,0.028913955,7.91%
13/04/2024,0.018030457,0.018991522,0.021262963,-0.009266322,4.71%
14/04/2024,-0.006446493,-0.008209804,-0.021858442,0.010883271,-1.29%
15/04/2024,0.005491349,0.005158826,0.021901803,0.007582614,1.65%
16/04/2024,-0.011428963,-0.020158682,-0.009404774,0.01744646,-1.97%
17/04/2024,-0.001825349,-0.008044166,0.001710764,0.016687573,-0.42%
18/04/2024,0.008928783,-0.004272607,-0.00581818,-0.012571938,-0.49%
19/04/2024,0.00763061,-0.008244179,-0.01045011,0.008736173,-1.43%
20/04/2024,-0.008363962,-0.029951399,-0.006480781,0.021594261,-2.73%
21/04/2024,0.014078763,0.004896566,0.016563869,0.003542253,1.70%
22/04/2024,-0.017848716,-0.020500755,0.023122415,0.017200463,-0.63%
23/04/2024,0.002806638,0.010662786,0.00724225,0.001181521,1.77%
24/04/2024,0.025276367,0.023463683,0.017651167,0.006371484,4.01%
25/04/2024,0.00569601,0.012990768,0.011652656,-0.004373811,1.57%
26/04/2024,-0.021927718,0.015141411,-0.003979978,5.86E-05,1.04%
27/04/2024,0.005287166,-0.00497982,-0.000564371,-0.015015429,-0.48%
28/04/2024,0.007102263,0.012014299,0.001038859,0.001079965,0.92%
29/04/2024,-0.005728566,-0.014583042,0.013446072,-0.010231416,0.01%
30/04/2024,0.032203104,0.003016134,0.013799835,0.007698254,0.25%
01/05/2024,-0.00263789,-0.023465119,-0.00592073,0.017134108,-1.98%
02/05/2024,0.012660568,0.002017811,-0.000318267,-0.016193299,0.13%
03/05/2024,-0.015173981,-0.010190307,-0.001647727,-0.016439993,-1.77%
04/05/2024,-0.01953129,-0.016832763,0.012848282,-0.007185662,-0.96%
05/05/2024,-0.015360556,0.005501206,0.012389053,0.016022137,1.08%
06/05/2024,-0.004639858,-0.011992781,-0.007438701,-0.001463726,-1.54%
07/05/2024,-0.003442089,-0.001844536,0.011950085,0.01197014,0.34%
08/05/2024,0.018251744,0.002989117,0.012975561,-0.006256057,0.22%
09/05/2024,0.00274498,0.004267789,-0.002872627,0.007066971,0.10%
10/05/2024,0.033893374,0.0189591,0.032406256,0.0130059,2.71%
11/05/2024,0.002094864,0.007809955,-0.001546525,0.008477044,0.50%
12/05/2024,0.000113134,0.003191297,0.00390994,-0.004343036,0.47%
13/05/2024,0.004134411,-0.012911842,0.000582171,-0.002707421,-0.79%
14/05/2024,0.011679342,-0.002178207,0.012482207,0.010263157,0.97%
15/05/2024,-0.027959742,-0.022739959,-0.024128208,-0.030655181,-3.33%
16/05/2024,-0.007644139,-0.004791625,-0.014515846,0.005892756,-1.57%
17/05/2024,-0.011971645,-0.018157118,-0.008414754,-0.006082369,-1.76%
18/05/2024,-0.00866952,-0.012358252,-0.008896311,-0.002524823,-1.19%
19/05/2024,0.001127916,0.005468121,0.012909625,0.007634763,1.56%
20/05/2024,-0.049011615,-0.012240225,-0.042184305,0.000999797,-3.81%
21/05/2024,-0.007768491,-0.013977174,-0.008989182,-0.037723946,-1.85%
22/05/2024,0.015467789,0.009428121,0.011715824,0.005289761,0.95%
23/05/2024,-0.032659913,0.014018485,-0.005883556,0.023225629,0.04%
24/05/2024,0.007113178,0.0038494,0.010930459,0.018576151,1.23%
25/05/2024,-0.015011172,0.004157608,-0.022486885,0.008218136,-1.28%
26/05/2024,0.006258714,-0.000401788,0.00893798,-0.008284463,0.55%
27/05/2024,0.003914782,0.018213149,0.006762528,-0.005168266,0.77%
28/05/2024,0.013827771,0.002377548,0.001102564,-0.006416244,0.24%
29/05/2024,0.015880549,-0.005749281,0.005308952,-0.009951882,0.09%
30/05/2024,0.002646027,-0.01014115,0.008261615,-0.013387483,-0.21%
31/05/2024,-0.003174776,0.002488137,-0.002499054,0.00231832,-0.09%
01/06/2024,-0.000875382,-0.00399703,0.010003497,0.00152919,0.51%
